WORD,OBSERVED,UNREDUC,PREC_STRESS,PREC_GRAMM_CLASS,PREC_SEG_M,PREC_SEG_P,CL_ENV,SUBJ_COMPLEXITY,NO_SYLLS,NO_WORDS,NO_PHRSE_BOUND,PRONOUN,NP,CONTEXT,SUBJ_DUR,PREC_WORD_DUR,WORDS_BTWN_HEAD_AUX,CONVO,SPEAKER,SEX,YOB,DIALECT,EDUC,LINE,NOTES,FOLLOWING_VERB,FOLLOWING_BROAD,CODER,CORPUS,YEAR_RECORDED,DATE_CODED,WORD_BEG,WORD_END,LINE_BEG,LINE_END,COMPLETE_SUBJ,PREC_WORD,FOLL_WORD
will,3,x,u,n,s,t,n,s,2,1,1,NA,NP,NA,0.33,NA,NA,sw2398A,sw_1139,M,1956,NORTHERN,2, no dealers will g[et]- get you on the oil changes anyway i took my car in one time many years ago for an oil change at the dealer and they charged me thirty dollars for it,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,437.451,445.525,dealers,dealers,g[et]-
will,2,x,u,n,s,t,n,e,5,4,2,NA,NP,NA,0.78125,NA,NA,sw2409B,sw_1147,M,1942,SOUTH MIDLAND,3, but i didn't use them we we usually spend cash you know pay cash for gas and then uh most of the places will take uh the Visa card anyway so,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,253.41675,262.383625,most of the places,places,take
will,3,x,u,n,s,t,n,m,3,2,1,NA,NP,NA,0.56,NA,NA,sw2410A,sw_1083,F,1962,SOUTHERN,2, and even Bush will call a national day of prayer is Bush saved i don't know God knows he says he is and i'm going to trust that with him but i mean it's just no i don't trust them [laughter],NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,556.324625,566.920625,even Bush,Bush,call
will,2,x,m,n,t,t,n,m,2,2,1,NA,NP,NA,0.38,NA,NA,sw2415B,sw_1209,M,1954,SOUTH MIDLAND,2, uh rumors still persist i try not to believe them and listen to them but they still persist that the plant will close,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,559.855,568.883,the plant,plant,close
will,2,x,m,n,s,t,n,m,3,2,1,NA,NP,NA,0.744,NA,NA,sw2418A,sw_1104,M,1938,NYC,3, the year that they graduate you know before though you know while they're graduating there's all kinds of little bitty money that little clubs will give away churches and everything,adjective?,NA,NA,KW,SWB,1991,firstpass,NA,NA,429.27325,439.27575,little clubs,clubs,give
will,2,x,u,n,l,t,n,m,3,2,1,NA,NP,NA,0.523,NA,NA,sw2419A,sw_1127,M,1933,NEW ENGLAND,3, and when it comes their time to choose they get thirty minutes or so these people will negotiate with the players and get them to sign a contract and if they won't sign a contract they won't draft them,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,348.061625,356.277,these people,people,negotiate
will,2,x,u,n,s,t,n,m,7,3,1,NA,NP,NA,0.82,NA,NA,sw2420A,sw_1055,F,1965,SOUTH MIDLAND,2, then the Saudi Arabians will just shoot them_1,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,187.02875,189.405,the Saudi Arabians,Arabians,just
will,3,x,s,n,s,t,n,m,3,2,1,NA,NP,NA,0.4,NA,NA,sw2426B,sw_1140,M,1941,SOUTH MIDLAND,2, and whether the the United Nations i don't think the US will do it on their own but whether the United Nations comes around and says hey wait a minute we know this thing isn't,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,396.921,406.037875,the US,US,do
will,3,x,s,n,a,a,y,m,3,2,1,NA,NP,NA,0.44,NA,NA,sw2428B,sw_1212,M,1943,SOUTHERN,3, where but honestly an Amiga is far and away a much better PC than the PC will ever be it has a full multitasking operating system during the Christmas holidays while my kids played games with my machines i backed up my hard disk because i used my Commodore sixty four as a terminal to it like a main frame,Katie coded as 4,NA,NA,KW,SWB,1991,firstpass,NA,NA,306.412375,321.2785,the PC,PC,ever
will,2,x,u,n,s,t,n,m,4,2,1,NA,NP,NA,0.55,NA,NA,sw2429A,sw_1226,F,1970,SOUTHERN,2, [noise] you know i'm sure that dinner parties will come in handy,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,538.459625,544.465375,dinner parties,parties,come
will,NA,p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2431A,sw_1225,F,1946,SOUTHERN,1, where okay these cars i guess they figure all the old cars will be off the roads or something by the in ten years,"although there definitely is a pause, she still doesn't seem to say a 'w'",NA,NA,KW,SWB,1991,firstpass,NA,NA,559.753375,568.2825,NA,NA,NA
will,2,x,u,n,n,p,n,m,3,2,1,NA,NP,NA,0.37,NA,NA,sw2432A,sw_1120,F,1969,NORTH MIDLAND,2, what do you think the outcome will be,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,474.111125,476.15225,the outcome,outcome,be
will,3,x,u,n,t,t,n,m,6,2,1,NA,NP,NA,0.68,NA,NA,sw2433A,sw_1260,F,1953,NORTH MIDLAND,2, [laughter] and the doctor said you didn't do anything there's only a one in five hundred chance that the radiologist will call you that was Tuesday night and Wednesday night the radiologist called me at work and uh i was on crutches and he said i think you better call an orthopedist,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,141.825625,156.250625,the radiologist,radiologist,call
will,3,x,u,n,n,t,n,m,3,2,1,NA,NP,NA,0.48,NA,NA,sw2437A,sw_1104,M,1938,NYC,3, and then you can kind of keep an [noise] you can make judgments and make comments or whatever you want but at least you see what's going on and uh you always have your house welcome then then your children'll think that uh you know you're cool parents and all that you know ,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,412.018625,425.62275,your children,children,think
will,1,x,m,n,s,t,n,m,4,3,1,NA,NP,NA,0.97,NA,NA,sw2437A,sw_1104,M,1938,NYC,3, so many calls will be some[thing]- a prize and everything,adjective?,NA,NA,KW,SWB,1991,firstpass,NA,NA,497.6135,501.21325,so many calls,calls,be
will,NA,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2441A,sw_1151,M,1953,SOUTHERN,3, yeah i mean you know w[e've]- we've never caught up and i don't think we ever will,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,543.88975,548.6625,NA,NA,NA
will,1,x,u,n,s,t,n,m,7,3,1,NA,NP,NA,0.97,NA,NA,sw2443B,sw_1138,F,1961,SOUTH MIDLAND,2, oh so those the academic standards will improve yeah,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,309.25625,312.79125,the academic standards,standards,improve
will,3,x,m,n,s,t,n,m,2,2,1,NA,NP,NA,0.62,NA,NA,sw2445B,sw_1230,F,1961,MIXED,2, and he he's got three kids so his kids'll sleep in the truck in the in the back of the bed,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,443.765125,450.05225,his kids,kids,sleep
will,1,x,m,adv,r,t,n,m,5,4,1,NA,NP,NA,0.8,NA,NA,sw2447B,sw_1138,F,1961,SOUTH MIDLAND,2, yeah all the doctors here will take a Visa so that and you know and go to KMart and use the pharmacy to pay for the uh medicines and then turn it all into the insurance company and wait for it to come back,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,137.314375,149.0755,all the doctors here,here,take
will,2,x,u,n,s,t,n,s,2,1,1,NA,NP,NA,0.35,NA,NA,sw2452B,sw_1092,M,1960,WESTERN,2, and you can't get aw[ay]- you just can't do it and get away with it and you know hoping that you know because it's a it's a world thing and and and and nations will combine against you,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,385.0535,394.711375,nations,nations,combine
will,2,x,s,n,n,t,n,s,2,1,1,NA,NP,NA,0.35,NA,NA,sw2452B,sw_1092,M,1960,WESTERN,2, a[nd]- and we don't want you know it'd be be stabilized to the point where Iran will say now is our chance you know go in and wipe them out and,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,478.69475,485.70225,Iran,Iran,say
will,2,x,m,n,n,t,n,s,1,1,1,NA,NP,NA,0.36,NA,NA,sw2453B,sw_1055,F,1965,SOUTH MIDLAND,2, well i think it [noise] during this in this evolutionary theory that i have here that men will eventually,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,206.31775,213.212125,men,men,eventually
will,2,x,u,n,n,t,n,s,2,1,1,NA,NP,NA,0.31825,NA,NA,sw2453B,sw_1055,F,1965,SOUTH MIDLAND,2, uh-huh and si[nce]- since this evolution or this this progression of black male salaries and all that was all before women were heavy in the work place i women will probably go through the same,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,375.931125,388.610375,women,women,probably
will,2,x,m,n,f,p,n,m,2,2,1,NA,NP,NA,0.57,NA,NA,sw2459B,sw_1123,F,1956,SOUTH MIDLAND,3, we'd have uh some other kind of protection for them uh uh in for the staff the people y[ou]- you know and and i understand they they fear as i'm sure your wife will tell you of AIDS,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,482.6655,494.92025,your wife,wife,tell
will,1,x,u,n,s,t,n,m,3,2,1,NA,NP,NA,0.86,NA,NA,sw2460A,sw_1115,M,1958,SOUTH MIDLAND,2, i think the Royals will,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,252.438125,255.7895,the Royals,Royals,[none]
will,2,x,u,n,a,a,y,e,11,7,2,NA,NP,NA,2.171875,NA,NA,sw2463A,sw_1233,F,1931,NEW ENGLAND,3, you have it in the fall like after yeah at football games it is it's wonderful uh my next family reunion with my family will be,adjective?,NA,NA,KW,SWB,1991,firstpass,NA,NA,218.5725,229.056125,my next family reunion with my family,family,be
will,3,x,m,n,t,t,n,m,2,2,1,NA,NP,NA,0.360125,NA,NA,sw2473A,sw_1225,F,1946,SOUTHERN,1, um the little ones we throw back or my dad will bring them_1 home and put them in my fish tank [laughter],NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,265.189875,270.97475,my dad,dad,bring
will,2,x,u,n,r,t,n,m,3,2,1,NA,NP,NA,0.35,NA,NA,sw2473A,sw_1225,F,1946,SOUTHERN,1, yeah and then my brother will meet us half way since he works y[ou]- you know he lives in Dallas he usually meets us half way and,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,405.02375,410.591375,my brother,brother,meet
will,1,x,u,n,s,t,n,m,3,2,1,NA,NP,NA,0.54,NA,NA,sw2477A,sw_1115,M,1958,SOUTH MIDLAND,2, so do i take it you think though that the Lakers will uh will win or,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,209.345625,214.846625,the Lakers,Lakers,win
will,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2477A,sw_1115,M,1958,SOUTH MIDLAND,2, so do i take it you think though that the Lakers will uh will win or,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,209.345625,214.846625,NA,NA,NA
will,2,x,m,n,a,a,y,e,4,4,2,NA,NP,NA,0.622,NA,NA,sw2477B,sw_1092,M,1960,WESTERN,2, one of those two will probably be um in there,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,257.8675,262.222,one of those two,two,probably
will,2,x,m,n,n,p,n,m,2,2,1,NA,NP,NA,0.5075,NA,NA,sw2478A,sw_1104,M,1938,NYC,3, uh your time will come there we uh i know a few people that would ,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,388.480125,391.846125,your time,time,come
will,3,x,m,n,s,t,n,m,2,2,1,NA,NP,NA,0.53,NA,NA,sw2480B,sw_1126,F,1963,SOUTH MIDLAND,2, oh that place will cost you a fortune,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,357.92075,360.87175,that place,place,cost
will,3,x,u,n,t,t,n,m,3,2,1,NA,NP,NA,0.651375,NA,NA,sw2482B,sw_1004,F,1958,NORTHERN,2, [laughter] my husband'll say that he'd like to have a little boy to take hunting and fishing and i'd say well you can take a little girl hunting and fishing just as easily,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,245.63325,254.90775,my husband,husband,say
will,2,x,u,n,r,t,n,m,5,2,1,NA,NP,NA,0.77,NA,NA,sw2488A,sw_1233,F,1931,NEW ENGLAND,3, unless the legislature will do something and,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,553.40475,556.3775,the legislature,legislature,do
will,2,x,m,n,s,t,n,m,4,3,1,NA,NP,NA,0.73,NA,NA,sw2488B,sw_1096,F,1963,SOUTH MIDLAND,2, you know i and i believe that and this is one of them because_1 these little girls will never be the same,adjective?,NA,NA,KW,SWB,1991,firstpass,NA,NA,493.60475,499.1675,these little girls,girls,never
will,3,x,u,n,n,t,n,s,2,1,1,NA,NP,NA,0.42,NA,NA,sw2492A,sw_1083,F,1962,SOUTHERN,2, oh Dursban Two yeah [laughter] Dursban will get rid of just about anything i think,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,88.00075,93.0355,Dursban,Dursban,get
will,2,x,u,n,s,t,n,m,3,2,1,NA,NP,NA,0.63,NA,NA,sw2497A,sw_1104,M,1938,NYC,3, right well i i work on GM cars only and i haven't noticed that that much usually the metrics will fit they're so close there's an overlap,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,130.111,138.129875,the metrics,metrics,fit
will,NA,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2498A,sw_1103,M,1950,SOUTH MIDLAND,2, uh probably will it's the only way it's going to change is for us to have a better budget for running this country is for everybody to get involved and right now i don't see that happening,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,281.237125,292.90875,NA,NA,NA
will,2,x,u,n,s,t,n,m,4,2,1,NA,NP,NA,0.88,NA,NA,sw2502A,sw_1179,F,1959,SOUTH MIDLAND,2, i think just a lot of times if we don't then then it w[ill]- then that influence will affect our country too for one and for two,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,106.734125,116.11075,that influence,influence,affect
will,2,x,m,n,s,t,n,m,2,2,1,NA,NP,NA,0.5,NA,NA,sw2508B,sw_1047,M,1963,SOUTH MIDLAND,2, or you know this month but one day because you know our bills will catch up with us if i am,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,378.689625,384.855625,our bills,bills,catch
will,2,x,m,n,s,t,n,m,2,2,1,NA,NP,NA,0.5805,NA,NA,sw2510B,sw_1230,F,1961,MIXED,2, where i put things if the cats will will jump up on things and knock things over all the time,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,402.9095,409.602,the cats,cats,will
will,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2510B,sw_1230,F,1961,MIXED,2, where i put things if the cats will will jump up on things and knock things over all the time,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,402.9095,409.602,NA,NA,NA
will,3,x,m,n,n,t,n,m,3,3,1,NA,NP,NA,0.73,NA,NA,sw2517B,sw_1151,M,1953,SOUTHERN,3, [vocalized-noise] her first one will probably be about four,adjective?,NA,NA,KW,SWB,1991,firstpass,NA,NA,595.977125,599.536,her first one,one,probably
will,NA,p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2519A,sw_1096,F,1963,SOUTH MIDLAND,2, just chasing him around the house you know [laughter] will be plenty for you [laughter],NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,254.812875,259.386625,NA,NA,NA
will,2,x,u,n,l,t,n,s,2,1,1,NA,NP,NA,0.47,NA,NA,sw2525B,sw_1042,F,1938,NEW ENGLAND,1, and i mean i think that what this is going to lead to is people will take things into their own hands,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,227.244,233.69075,people,people,take
will,2,x,m,n,t,t,n,m,2,2,1,NA,NP,NA,0.43,NA,NA,sw2534A,sw_1141,M,1962,MIXED,3, hope hope the stud will find her attractive [laughter] ,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,499.880375,504.170625,the stud,stud,find
will,2,x,u,n,r,t,n,m,3,2,1,NA,NP,NA,0.77,NA,NA,sw2534A,sw_1141,M,1962,MIXED,3, so the silver will be predominate in the kittens,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,518.65625,522.780875,the silver,silver,be
will,1,x,m,n,s,t,n,m,2,2,1,NA,NP,NA,0.466625,NA,NA,sw2535A,sw_1096,F,1963,SOUTH MIDLAND,2, this is exactly what i told my mom you know when it was all over i said if we had a decent set of parents here those boys will be back here this afternoon with money to repay the eggs and with a big apology and nothing,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,530.39525,543.36725,those boys,boys,be
will,2,x,m,n,a,a,y,m,2,2,1,NA,NP,NA,0.33,NA,NA,sw2538A,sw_1181,M,1958,SOUTH MIDLAND,2, that's a that's an interesting thought that they're headed to be a socialist and they're headed to be democratic and maybe we're capitalist and maybe the two will meet in the middle and and,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,155.680375,164.442625,the two,two,meet
will,2,x,u,adv,n,t,n,m,6,3,1,NA,NPadv,NA,NA,NA,NA,sw2539A,sw_1123,F,1956,SOUTH MIDLAND,3, right and uh while parents very often will be involved with the school activities when the child's in the elementary school and they get into the high schools so often they seem to drop away at that point and that is just as valuable,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,454.5725,469.089375,parents very often,often,be
will,NA,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2551B,sw_1117,M,1950,NORTH MIDLAND,2, what do you do with it because there's not a whole lot of companies that are taking it there's a lot of people that want to participate and given the facilities will participate and they've proven that time and time again,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,181.645125,193.207875,NA,NA,NA
will,2,x,u,n,l,t,n,s,2,1,1,NA,NP,NA,0.31,NA,NA,sw2551B,sw_1117,M,1950,NORTH MIDLAND,2, and once they do that then people will be more interested right now it doesn't matter how much garbage you put out to the road it's a flat fee a month,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,266.083125,273.604125,people,people,be
will,NA,p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2557A,sw_1043,F,1936,NORTH MIDLAND,1, okay i think by this fall it's going to be required that the town of Clarion which we live nearby will have mandatory recycling started,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,114.095875,126.946875,NA,NA,NA
will,3,x,m,n,s,t,n,m,2,2,1,NA,NP,NA,0.4,NA,NA,sw2562A,sw_1225,F,1946,SOUTHERN,1, yeah yeah now if we have any like the birds will pick or something you know and and uh some of the seeds drop have you ever had them_1 just come up in different places from that,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,538.604875,549.857625,the birds,birds,pick
will,NA,e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2563A,sw_1181,M,1958,SOUTH MIDLAND,2, uh i guess that's not going to do anything but spread as as uh economic hardships spread and so will the the crimes of that age group i guess,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,285.792875,296.4165,NA,NA,NA
will,3,x,u,n,n,t,n,m,3,2,1,NA,NP,NA,0.49,NA,NA,sw2564A,sw_1102,M,1965,SOUTH MIDLAND,2, uh you may be called up twenty times and one person will only be called up once but uh,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,84.481125,91.819625,one person,person,only
will,1,x,m,adv,f,t,n,e,12,8,2,NA,NPadv,NA,NA,NA,NA,sw2571B,sw_1014,F,1947,MIXED,1,[KW: the uh civil liberties unions and so forth] will lobby against that and hold that out as long as they have breath which is most unfortunate because we all lose out when people go so far out to the extreme on either side,"subject cut off, so relying on transcription",NA,NA,KW,SWB,1991,firstpass,NA,NA,559.542875,572.3105,the uh civil liberties unions and so forth,forth,lobby
will,3,x,m,n,s,t,n,m,2,2,1,NA,NP,NA,0.42,NA,NA,sw2575A,sw_1141,M,1962,MIXED,3, and i think that it might stop us some problems later on i mean you know y[ou]- these kids will get their their heads on straight and and figure out what they want to do instead of hanging around street corners selling drugs or something,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,110.284375,123.669375,these kids,kids,get
will,1,x,u,n,n,t,n,m,4,3,1,NA,NP,NA,1.468625,NA,NA,sw2577A,sw_1180,F,1934,NORTH MIDLAND,2, quite a bit our golf season will start and then stop due to weather and then start we had a,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,263.13225,269.039625,our golf season,season,start
will,2,x,m,n,n,p,n,m,2,2,1,NA,NP,NA,0.43,NA,NA,sw2577A,sw_1180,F,1934,NORTH MIDLAND,2, uh our children live here and our home will always be here but,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,283.23575,287.7865,our home,home,always
will,2,x,m,n,s,t,n,m,4,3,1,NA,NP,NA,0.76,NA,NA,sw2580A,sw_1128,M,1933,SOUTH MIDLAND,2, because because a lot of people work and not every place will give you time to get off to go to the polls ,adjective?,NA,NA,KW,SWB,1991,firstpass,NA,NA,66.62,73.945,not every place,place,give
will,2,x,m,n,n,k,n,m,5,3,1,NA,NP,NA,0.95,NA,NA,sw2580B,sw_1104,M,1938,NYC,3, so but we're we're changing at least at least we're trying and and maybe this absentee thing will will take a hold and uh get more people to vote ,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,426.979375,435.29825,this absentee thing,thing,will
will,NA,n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sw2580B,sw_1104,M,1938,NYC,3, so but we're we're changing at least at least we're trying and and maybe this absentee thing will will take a hold and uh get more people to vote ,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,426.979375,435.29825,NA,NA,NA
will,2,x,m,n,s,t,n,m,2,2,1,NA,NP,NA,0.416125,NA,NA,sw2582A,sw_1019,M,1941,NEW ENGLAND,3, uh the price will sound odd because it was uh you know about thirty years ago but it they wanted uh forty nine hundred dollars for it,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,235.07,242.552125,the price,price,sound
will,2,x,m,n,s,t,n,m,3,3,2,NA,NP,NA,0.49175,NA,NA,sw2583A,sw_1181,M,1958,SOUTH MIDLAND,2, all the kids will sit around in a little circle and they're they're asked to empty their minds and to to think about uh they have a name of a particular dinosaur that they they're to uh think about that dinosaur and they're encouraged,all?,NA,NA,KW,SWB,1991,firstpass,NA,NA,585.999625,599.25325,all the kids,kids,sit
will,3,x,u,n,s,t,n,m,3,2,1,NA,NP,NA,0.77,NA,NA,sw2594A,sw_1124,M,1960,NORTH MIDLAND,3, where some aspects will be mandatory um-hum,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,127.303125,130.865875,some aspects,aspects,be
will,2,x,u,n,l,t,n,m,3,2,1,NA,NP,NA,0.58,NA,NA,sw2594A,sw_1124,M,1960,NORTH MIDLAND,3, and then they're saying w[e]- we estimate this landfill will be ov[er]- will be full in two years unless we cut back,NA,NA,NA,KW,SWB,1991,firstpass,NA,NA,385.6255,393.436375,this landfill,landfill,be
are,4,x,m,p,a,a,y,s,1,1,1,3p,pro,a,NA,NA,NA,sw2958A,sw_1121,M,1937,NEW ENGLAND,2, [noise] it's uh [vocalized-noise] it's very cold uh or at least we thought it was they're very clinical they're [LM: didn't code b/c no context] it's like a [vocalized-noise] well it's a business ,NA,NA,NA,LM,SWB,1991,firstpass,NA,NA,couldn't find,couldn't find,NA,NA,NA
