WORD,OBSERVED,UNREDUC,PREC_STRESS,PREC_GRAMM_CLASS,PREC_SEG_M,PREC_SEG_P,CL_ENV,SUBJ_COMPLEXITY,NO_SYLLS,NO_WORDS,NO_PHRSE_BOUND,PRONOUN,NP,CONTEXT,SUBJ_DUR,PREC_WORD_DUR,WORDS_BTWN_HEAD_AUX,CONVO,SPEAKER,SEX,YOB,DIALECT,EDUC,LINE,NOTES,FOLLOWING_VERB,FOLLOWING_BROAD,CODER,CORPUS,YEAR_RECORDED,DATE_CODED,WORD_BEG,WORD_END,LINE_BEG,LINE_END,COMPLETE_SUBJ,PREC_WORD,FOLL_WORD,SUBJ_PARSE,SUBJ_DEPTH,FULL_PARSE
has,2,x,u,n,a,a,y,e,9,5,2,NA,NP,NA,2.37,NA,NA,sw3097.mrg,sw_1264,F,1943,SOUTH MIDLAND,2, but specifically the woman's role in society has changed and you know m[edical]- medical reports tell us that women are developing,NA,NA,NA,LM,SWB,1991,NPboost,NA,NA,183.9045,192.632125,the woman's role in society,society,changed,NA,NA,"(S
  (CC And)
  (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,))
  (NP-SBJ (JJ medical) (NNS reports))
  (VP
    (VBP tell)
    (NP (PRP us))
    (SBAR
      (IN that)
      (S
        (NP-SBJ (NNS women))
        (VP
          (VBP are)
          (VP
            (VBG developing)
            (NP (NP (NNS diseases)) (SBAR (-NONE- *ICH*-3)))
            (ADVP-TMP (RB now))
            (SBAR-3
              (WHNP-1 (WDT that))
              (S
                (NP-SBJ-2 (-NONE- *T*-1))
                (VP
                  (VBD used)
                  (S
                    (NP-SBJ (-NONE- *-2))
                    (VP
                      (TO to)
                      (VP
                        (VB be)
                        (NP-PRD
                          (ADJP (RB predominately) (JJ male))
                          (NNS diseases)))))))))))))
  (. .)
  (-DFL- E_S))"
has,4,x,u,n,t,t,y,m,3,2,1,NA,NP,NA,1.54,NA,NA,sw3168.mrg,sw_1361,F,1966,WESTERN,2, just with with uh everything happening [noise] ju[st]- airlines just drive me crazy people are afraid to fly now you know just because_1 they don't know what their [noise] pilot's been doing and and things like that and,NA,NA,NA,LM,SWB,1991,NPboost,NA,NA,200.359875,212.680875,their pilot,pilot,been,(NP-SBJ (PRP$ their) (NN pilot)),3,"(S
  (NP-SBJ-1 (NNS People))
  (VP
    (VBP are)
    (ADJP-PRD
      (JJ afraid)
      (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB fly)))))
    (ADVP-TMP (RB now))
    (PRN (. .) (S (NP-SBJ (PRP You)) (VP (VBP know))) (, ,))
    (SBAR-PRP
      (RB just)
      (IN because)
      (EDITED
        (RM (-DFL- \[))
        (IN of)
        (, ,)
        (IP (-DFL- \+))
        (RS (-DFL- \])))
      (S
        (NP-SBJ (PRP they))
        (VP
          (VBP do)
          (RB n't)
          (VP
            (VP
              (VB know)
              (SBAR
                (WHNP-2 (WP what))
                (S
                  (NP-SBJ (PRP$ their) (NN pilot))
                  (VP
                    (HVS 's)
                    (VP
                      (VBN been)
                      (VP (VBG doing) (NP (-NONE- *T*-2))))))))
            (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+)))
            (CC and)
            (RS (-DFL- \]))
            (NP-ETC (NP (NNS things)) (PP (IN like) (NP (DT that)))))))))
  (-DFL- E_S))"
has,4,x,u,n,t,t,y,m,3,2,1,NA,NP,NA,0.62,NA,NA,sw3260.mrg,sw_1324,F,1954,SOUTH MIDLAND,3, my husband's taken us to work with him and we still don't know what he does [laughter-so] we just say he travels a lot so that kind of covers it,NA,NA,NA,LM,SWB,1991,NPboost,NA,NA,251.7265,260.8415,my husband,husband,taken,NA,NA,"(S
  (CC and)
  (NP-SBJ (PRP we))
  (ADVP-TMP (RB still))
  (VP
    (VBP do)
    (RB n't)
    (VP
      (VB know)
      (SBAR
        (WHNP-1 (WP what))
        (S (NP-SBJ (PRP he)) (VP (VBZ does) (NP (-NONE- *T*-1)))))))
  (. .)
  (-DFL- E_S))"
has,2,x,m,n,s,t,n,e,6,4,1,NA,NP,NA,1.14,NA,NA,sw3417.mrg,sw_1407,M,1949,NYC,3, uh i suspect they take the view that cutting income tax rates has been good for the the economy that most other countries have a higher share of the tax burden,NA,NA,NA,LM,SWB,1991,NPboost,NA,NA,29.8625,41.716125,cutting income tax rates,rates,been,"(S-NOM-SBJ
  (NP-SBJ (-NONE- *))
  (VP (VBG cutting) (NP (NN income) (NN tax) (NNS rates))))",5,"(S
  (INTJ (UH Uh))
  (, ,)
  (EDITED
    (RM (-DFL- \[))
    (S (NP-SBJ (PRP I)) (VP-UNF (VBP suspect)))
    (, ,)
    (IP (-DFL- \+)))
  (NP-SBJ (PRP I))
  (VP
    (VBP take)
    (RS (-DFL- \]))
    (NP
      (DT the)
      (NN view)
      (SBAR
        (SBAR
          (IN that)
          (S
            (S-NOM-SBJ
              (NP-SBJ (-NONE- *))
              (VP
                (VBG cutting)
                (NP (NN income) (NN tax) (NNS rates))))
            (VP
              (VBZ has)
              (VP
                (VBN been)
                (ADJP-PRD
                  (JJ good)
                  (PP
                    (IN for)
                    (EDITED
                      (RM (-DFL- \[))
                      (NP-UNF (DT the))
                      (, ,)
                      (IP (-DFL- \+)))
                    (NP (DT the) (RS (-DFL- \])) (NN economy))))))))
        (, ,)
        (SBAR
          (IN that)
          (S
            (NP-SBJ (RBS most) (JJ other) (NNS countries))
            (VP
              (VBP have)
              (NP
                (NP (DT a) (JJR higher) (NN share))
                (PP (IN of) (NP (DT the) (NN tax) (NN burden))))
              (PP
                (IN in)
                (NP
                  (NP
                    (NP (JJ various) (NNS kinds))
                    (PP (IN of) (NP (NNS sales) (NNS taxes))))
                  (, ,)
                  (INTJ (UH uh))
                  (, ,)
                  (NP
                    (NN energy)
                    (NNS taxes)
                    (, ,)
                    (ADVP (RB particularly))))))))
        (, ,)
        (CC and)
        (SBAR
          (IN that)
          (S
            (PP
              (IN to)
              (NP
                (NP (DT the) (NN extent))
                (SBAR
                  (WHADVP-3 (-NONE- 0))
                  (S
                    (NP-SBJ-1 (PRP we))
                    (VP
                      (VBP need)
                      (S
                        (NP-SBJ (-NONE- *-1))
                        (VP
                          (TO to)
                          (VP
                            (VB raise)
                            (NP (JJR more) (NNS taxes))
                            (ADVP (-NONE- *T*-3))))))))))
            (, ,)
            (NP-SBJ (DT that))
            (VP
              (BES 's)
              (NP-PRD
                (NP (DT the) (NN direction))
                (SBAR
                  (WHADVP-2 (-NONE- 0))
                  (S
                    (NP-SBJ (PRP we))
                    (VP
                      (MD should)
                      (VP (VB look) (ADVP-DIR (-NONE- *T*-2)))))))))))))
  (. .)
  (-DFL- E_S))"
has,3,x,m,n,n,t,y,e,7,4,2,NA,NP,NA,1.56,NA,NA,sw3447.mrg,sw_1095,M,1958,MIXED,3, w[ay]- the way i'll go ahead and start the way i work i- the way i dress for work is uh this year nineteen ninety one has been really suit and tie or i shouldn't say suit but coat and tie everyday ,"not totally sure whether to call this m or e, since it has this appostive thing: ""this year--1991--has been""",NA,NA,LM,SWB,1991,NPboost,NA,NA,0.078875,10.052625,this year nineteen ninety one,ninety-one,been,NA,NA,"(S
  (EDITED
    (RM (-DFL- \[))
    (NP
      (NP (DT the) (NN way))
      (SBAR
        (WHADVP-2 (-NONE- 0))
        (S
          (NP-SBJ (PRP I))
          (VP (VBP work) (ADVP-MNR (-NONE- *T*-2))))))
    (, ,)
    (IP (-DFL- \+)))
  (INTJ (UH uh))
  (, ,)
  (NP-SBJ
    (NP (DT the) (NN way))
    (SBAR
      (WHADVP-1 (-NONE- 0))
      (S
        (NP-SBJ (PRP I))
        (VP
          (VBP dress)
          (ADVP-MNR (-NONE- *T*-1))
          (PP (IN for) (NP (NN work)))))))
  (RS (-DFL- \]))
  (EDITED (VP-UNF (VBZ is)))
  (, ,)
  (INTJ (UH uh))
  (, ,)
  (NP-TMP
    (NP (DT this) (NN year))
    (, ,)
    (NP (CD nineteen) (CD ninety-one)))
  (VP
    (VBZ has)
    (VP
      (VBN been)
      (ADVP (RB really))
      (NP-PRD (NN suit) (CC and) (NN tie))))
  (, ,)
  (-DFL- E_S))"
has,3,x,m,v,t,k,y,e,4,4,2,NA,NP,NA,0.53,NA,NA,sw3449.mrg,sw_1400,F,1942,MIXED,2, and child labor right well i don't know what do you think has caused our horrible situation,"not totally sure what to do with ""what do you thnk""",NA,NA,LM,SWB,1991,NPboost,NA,NA,227.989125,234.21925,what do you think,think,caused,NA,NA,"(SBARQ
  (WHNP-1 (WP What))
  (SQ
    (VBP do)
    (NP-SBJ (PRP you))
    (VP
      (VB think)
      (SBAR
        (-NONE- 0)
        (S
          (NP-SBJ (-NONE- *T*-1))
          (VP
            (VBZ has)
            (VP
              (VBN caused)
              (NP (PRP$ our) (JJ horrible) (NN situation))))))))
  (. ?)
  (-DFL- E_S))"
has,2,x,u,n,r,t,y,m,3,2,1,NA,NP,NA,0.624125,NA,NA,sw3458.mrg,sw_1409,F,1941,SOUTH MIDLAND,2, and uh my mother has subscribed too the reason i get uh the,NA,NA,NA,LM,SWB,1991,NPboost,NA,NA,226.39225,234.4795,my mother,mother,subscribed,(NP-SBJ (PRP$ my) (NN mother)),3,"(S
  (CC And)
  (, ,)
  (INTJ (UH uh))
  (, ,)
  (EDITED
    (S
      (S-SBJ
        (NP-SBJ (PRP$ my) (NN mother))
        (RM (-DFL- \[))
        (VP (VBZ has) (VP (VBN subscribed) (PP-UNF (IN to)))))
      (, ,)
      (IP (-DFL- \+))
      (VP-UNF (VBZ is)))
    (RS (-DFL- \])))
  (NP-SBJ
    (NP (DT the) (NN reason))
    (SBAR
      (WHADVP-1 (-NONE- 0))
      (S
        (NP-SBJ (PRP I))
        (VP
          (VBP get)
          (, ,)
          (INTJ (UH uh))
          (, ,)
          (NP
            (NP (DT the) (NX (NNP HOME) (NNP JOURNAL)))
            (CC and)
            (NP
              (DT the)
              (, ,)
              (INTJ (UH uh))
              (, ,)
              (NN computer)
              (NN book)))
          (ADVP-PRP (-NONE- *T*-1))))))
  (VP
    (VBZ is)
    (SBAR-PRP-PRD
      (IN because)
      (S
        (NP-SBJ (NN mother))
        (VP
          (VP
            (VBD got)
            (NP
              (NP (DT a) (NN subscription))
              (PP (IN for) (NP (PRP it)))))
          (CC and)
          (VP (VBD sent) (NP (PRP it)) (PP (IN to) (NP (PRP me))))))))
  (. .)
  (-DFL- E_S))"
has,3,x,u,n,t,t,y,m,3,2,1,NA,NP,NA,0.455375,NA,NA,sw3550.mrg,sw_1349,F,1965,NEW ENGLAND,3, and um my husband has really wanted one for a long time and the fact that you know this car this car that i have has performed so well and before that i also had an Accord it was a real old one,NA,NA,NA,LM,SWB,1991,NPboost,NA,NA,214.737125,225.884875,my husband,husband,really,NA,NA,"(FRAG
  (CC and)
  (NP
    (DT the)
    (NN fact)
    (SBAR
      (WDT that)
      (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,))
      (S
        (EDITED
          (RM (-DFL- \[))
          (NP-SBJ-UNF (DT this) (NN c-))
          (, ,)
          (IP (-DFL- \+)))
        (NP-SBJ
          (NP (DT this) (NN car))
          (RS (-DFL- \]))
          (SBAR
            (WHNP-1 (WDT that))
            (S (NP-SBJ (PRP I)) (VP (VBP have) (NP (-NONE- *T*-1))))))
        (VP
          (VBZ has)
          (VP (VBN performed) (ADVP-MNR (RB so) (RB well)))))))
  (, ,)
  (-DFL- E_S))"
has,4,x,u,n,n,t,y,s,4,2,1,NA,NP,NA,0.71875,NA,NA,sw3557.mrg,sw_1464,M,1959,WESTERN,2, i'm glad that Mister Johnson's changed his tune on uh safe sex to abstinence or i- i was glad he did that,NA,NA,NA,LM,SWB,1991,NPboost,NA,NA,195.60325,205.13875,Mister Johnson,Johnson,changed,(NP-SBJ (NNP Mister) (NNP Johnson)),3,"(S
  (NP-SBJ (PRP I))
  (VP
    (VBP 'm)
    (ADJP-PRD
      (JJ glad)
      (SBAR
        (IN that)
        (S
          (NP-SBJ (NNP Mister) (NNP Johnson))
          (VP
            (HVS 's)
            (VP
              (VBN changed)
              (NP
                (NP (PRP$ his) (NN tune))
                (PP
                  (IN on)
                  (, ,)
                  (INTJ (UH uh))
                  (, ,)
                  (NP (JJ safe) (NN sex))))
              (PP (IN to) (NP (NN abstinence)))))))))
  (, ,)
  (-DFL- E_S))"
has,4,x,u,n,a,a,y,s,4,1,1,NA,NP,NA,0.56,NA,NA,sw3596.mrg,sw_1435,M,1947,NORTHERN,2, well not really i you know Minnesota's gotten just hammered with snow um the uh the um,NA,NA,NA,LM,SWB,1991,NPboost,NA,NA,214.33225,221.31025,Minnesota,Minnesota,gotten,(NP-SBJ-1 (NNP Minnesota)),3,"(S
  (NP-SBJ-1 (NNP Minnesota))
  (VP
    (HVS 's)
    (VP
      (VBN gotten)
      (ADVP (RB just))
      (VP
        (VBN hammered)
        (NP (-NONE- *-1))
        (PP (IN with) (NP (NN snow)))
        (, ,)
        (INTJ (UH um)))))
  (, ,)
  (-DFL- E_S))"
has,4,x,u,n,r,t,y,s,2,2,1,NA,NP,NA,1.19,NA,NA,sw3596.mrg,sw_1435,M,1947,NORTHERN,2, i don't know i- i fly for a living and i've uh the weather's been terribly unusual every where i've been,"transcribed as ""the weather"" but I really don't hear a ""the""",NA,NA,LM,SWB,1991,NPboost,NA,NA,17.805125,23.71,the weather,weather,been,(NP-SBJ (DT the) (NN weather)),3,"(S
  (NP-SBJ (DT the) (NN weather))
  (VP
    (HVS 's)
    (VP
      (VBN been)
      (ADJP-PRD (RB terribly) (JJ unusual))
      (ADVP-LOC
        (ADVP (TYPO (GW every) (^WRB where)))
        (SBAR
          (WHADVP-1 (-NONE- 0))
          (S
            (NP-SBJ (PRP I))
            (VP
              (VBP 've)
              (VP (VBN been) (ADVP-LOC-PRD (-NONE- *T*-1)))))))))
  (. .)
  (-DFL- E_S))"
has,3,x,m,adj,t,t,y,m,7,7,2,NA,NP,NA,1.193,NA,NA,sw3633.mrg,sw_1455,F,1960,WESTERN,2, oh like l[ittle]- tiny tiny little plates and little sunglasses and uh my three and a half year old has wanted this,NA,NA,NA,LM,SWB,1991,NPboost,NA,NA,96.62725,105.850875,my three and a half year old,old,wanted,"(NP-SBJ
  (PRP$ my)
  (CD three)
  (CC and)
  (DT a)
  (JJ half)
  (NN year)
  (NN old))",3,"(S
  (NP-SBJ
    (PRP$ my)
    (CD three)
    (CC and)
    (DT a)
    (JJ half)
    (NN year)
    (NN old))
  (VP (VBZ has) (VP (VBN wanted) (NP (DT this) (NNP Ken) (NN doll))))
  (, ,)
  (-DFL- E_S))"
has,3,x,m,n,s,t,n,e,7,6,2,NA,NP,NA,1.455625,NA,NA,sw3663.mrg,sw_1459,M,1947,SOUTH MIDLAND,2, okay [laughter] well considering you moved here from California i guess the rain for the past few weeks has been different than what you would have down there,adjective?,NA,NA,LM,SWB,1991,NPboost,NA,NA,0.02675,11.201,rain for the past few weeks,weeks,been,(PP-TMP (IN for) (NP (DT the) (RB past) (JJ few) (NNS weeks))),4,"(S
  (INTJ (UH Well))
  (, ,)
  (PP
    (VBG considering)
    (SBAR
      (-NONE- 0)
      (S
        (NP-SBJ (PRP you))
        (VP
          (VBD moved)
          (ADVP-DIR (RB here))
          (PP-DIR (IN from) (NP (NNP California)))))))
  (, ,)
  (NP-SBJ (PRP I))
  (VP
    (VBP guess)
    (, ,)
    (SBAR
      (-NONE- 0)
      (S
        (NP-SBJ (DT the) (NN rain))
        (PP-TMP
          (IN for)
          (NP (DT the) (RB past) (JJ few) (NNS weeks)))
        (VP
          (VBZ has)
          (VP
            (VBN been)
            (ADJP-PRD
              (ADJP (JJ different))
              (PP
                (IN than)
                (SBAR-NOM
                  (WHNP-1 (WP what))
                  (S
                    (NP-SBJ (PRP you))
                    (VP
                      (VBP have)
                      (NP (-NONE- *T*-1))
                      (PP-LOC (IN down) (ADVP (RB there)))))))))))))
  (. .)
  (-DFL- E_S))"
has,4,x,s,n,a,a,y,s,3,1,1,NA,NP,NA,0.54,NA,NA,sw3768.mrg,sw_1480,F,1959,WESTERN,3, i think Tennessee's been the furthest east i've been,NA,NA,NA,LM,SWB,1991,NPboost,NA,NA,168.292375,171.2885,Tennessee,Tennessee,been,(NP-SBJ (NNP Tennessee)),3,"(S
  (NP-SBJ (PRP I))
  (VP
    (VBP think)
    (SBAR
      (-NONE- 0)
      (S
        (NP-SBJ (NNP Tennessee))
        (VP
          (VBZ has)
          (VP
            (VBN been)
            (NP-PRD
              (NP (DT the) (ADVP (RBS furthest) (RB east)))
              (SBAR
                (WHADVP-1 (-NONE- 0))
                (S
                  (NP-SBJ (PRP I))
                  (VP
                    (VBP 've)
                    (VP (VBN been) (ADVP-DIR-PRD (-NONE- *T*-1))))))))))))
  (. .)
  (-DFL- E_S))"
has,3,x,s,n,s,t,n,e,11,7,3,NA,NP,NA,1.58,NA,NA,sw3768.mrg,sw_1480,F,1959,WESTERN,3, i haven't i've been i've most of my vacationing in the US has been on the West Coast,NA,NA,NA,LM,SWB,1991,NPboost,NA,NA,130.54025,136.688625,most of my vacationing in the US,US,been,"(NP-SBJ
  (NP (JJS most))
  (PP (IN of) (NP (PRP$ my) (NN vacationing)))
  (PP (IN in) (NP (DT the) (NNP U) (NNP S))))",5,"(S
  (NP-SBJ
    (NP (JJS most))
    (PP (IN of) (NP (PRP$ my) (NN vacationing)))
    (PP (IN in) (NP (DT the) (NNP U) (NNP S))))
  (VP
    (VBZ has)
    (VP
      (VBN been)
      (PP-LOC-PRD (IN on) (NP (DT the) (NNP West) (NNP Coast)))))
  (-DFL- E_S))"
has,3,x,m,n,r,t,y,m,3,3,1,NA,NP,NA,0.71,NA,NA,sw3796.mrg,sw_1476,M,1955,WESTERN,2, oh man that well yeah but i mean just this whole year has been just disastrous for them_1 and uh [noise],adjective?,NA,NA,LM,SWB,1991,NPboost,NA,NA,153.41625,162.155,this whole year,year,been,(NP-SBJ (DT this) (JJ whole) (NN year)),3,"(S
  (CC but)
  (PRN (, ,) (S (NP-SBJ (PRP I)) (VP (VBP mean))) (, ,))
  (ADVP (RB just))
  (NP-SBJ (DT this) (JJ whole) (NN year))
  (VP
    (VBZ has)
    (VP
      (VBN been)
      (ADJP-PRD
        (RB just)
        (JJ disastrous)
        (PP (IN for) (NP (PRP them))))))
  (-DFL- E_S))"
has,3,x,u,n,n,k,y,s,3,1,1,NA,NP,NA,0.43,NA,NA,sw4038.mrg,sw_1539,M,1938,NORTHERN,2, [noise] okay i guess it took so i guess recording has started now,NA,NA,NA,LM,SWB,1991,NPboost,NA,NA,0,4.0435,recording,recording,started,(NN recording),2,"(S
  (INTJ (UH so))
  (NP-SBJ (PRP I))
  (VP
    (VBP guess)
    (SBAR
      (-NONE- 0)
      (S
        (NP-SBJ (DT the) (NN recording))
        (VP (VBZ has) (VP (VBN started) (ADVP-TMP (RB now)))))))
  (. .)
  (-DFL- E_S))"
has,2,x,u,n,a,a,y,s,2,2,1,NA,NP,NA,0.3585,NA,NA,sw4064.mrg,sw_1397,F,1930,SOUTH MIDLAND,3, uh the city has dropped their charges against him because their the attorney has presented enough evidence of doubt to convince the judge,"transcribed as ""the city"" but I really don't hear a ""the"" -- coding it as if it were just ""city""",NA,NA,LM,SWB,1991,NPboost,NA,NA,272.706125,283.057625,the city,city,dropped,(NP-SBJ (DT the) (NN city)),3,"(S
  (INTJ (UH Uh))
  (, ,)
  (NP-SBJ (DT the) (NN city))
  (VP
    (VBZ has)
    (VP
      (VBN dropped)
      (NP
        (NP (PRP$ their) (NNS charges))
        (PP (IN against) (NP (PRP him))))
      (SBAR-PRP
        (IN because)
        (S
          (EDITED
            (RM (-DFL- \[))
            (NP-SBJ-UNF (PRP$ their))
            (, ,)
            (IP (-DFL- \+)))
          (NP-SBJ (DT the) (RS (-DFL- \])) (NN attorney))
          (VP
            (VBZ has)
            (VP
              (VBN presented)
              (NP
                (NP (JJ enough) (NN evidence))
                (PP (IN of) (NP (NN doubt))))
              (S-PRP
                (NP-SBJ (-NONE- *))
                (VP
                  (TO to)
                  (VP (VB convince) (NP (DT the) (NN judge)))))))))))
  (. .)
  (-DFL- E_S))"
has,2,x,u,n,a,a,y,m,4,2,1,NA,NP,NA,0.560375,NA,NA,sw4064.mrg,sw_1397,F,1930,SOUTH MIDLAND,3, uh the city has dropped their charges against him because their the attorney has presented enough evidence of doubt to convince the judge,NA,NA,NA,LM,SWB,1991,NPboost,NA,NA,272.706125,283.057625,the attorney,attorney,presented,(NP-SBJ (DT the) (RS (-DFL- \])) (NN attorney)),4,"(S
  (INTJ (UH Uh))
  (, ,)
  (NP-SBJ (DT the) (NN city))
  (VP
    (VBZ has)
    (VP
      (VBN dropped)
      (NP
        (NP (PRP$ their) (NNS charges))
        (PP (IN against) (NP (PRP him))))
      (SBAR-PRP
        (IN because)
        (S
          (EDITED
            (RM (-DFL- \[))
            (NP-SBJ-UNF (PRP$ their))
            (, ,)
            (IP (-DFL- \+)))
          (NP-SBJ (DT the) (RS (-DFL- \])) (NN attorney))
          (VP
            (VBZ has)
            (VP
              (VBN presented)
              (NP
                (NP (JJ enough) (NN evidence))
                (PP (IN of) (NP (NN doubt))))
              (S-PRP
                (NP-SBJ (-NONE- *))
                (VP
                  (TO to)
                  (VP (VB convince) (NP (DT the) (NN judge)))))))))))
  (. .)
  (-DFL- E_S))"
has,3,x,m,n,s,t,n,m,2,2,1,NA,NP,NA,0.37,NA,NA,sw4072.mrg,sw_1531,M,1967,NORTHERN,2, more than just a blurb about it that the press has managed to just mess up some aspect of the story,NA,NA,NA,LM,SWB,1991,NPboost,NA,NA,109.840625,116.362875,the press,press,managed,NA,NA,"(S
  (NP-SBJ (PRP it))
  (VP
    (VBD did)
    (RB n't)
    (VP
      (VB seem)
      (SBAR
        (IN like)
        (S
          (NP-SBJ (EX there))
          (VP
            (VBD was)
            (NP-PRD
              (NP
                (NP (JJ much) (NN coverage))
                (PP (IN of) (NP (DT the) (NN story))))
              (, ,)
              (-DFL- E_S)
              (CC but)
              (ADVP (RB just))
              (NP
                (NP (DT the) (NN play))
                (PP
                  (IN on)
                  (NP (NP (NNS people) (POS 's)) (NNS emotions))))))))))
  (. .)
  (-DFL- E_S))"
